Unnamed: 0,Unnamed: 0.1,YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,Unnamed: 61,Unnamed: 60,BRANDED_CODE_SHARE,SCH_OP_CARRIER_FL_NUM,ORIGIN_STATE_FIPS,DEST_STATE_FIPS,DUP,Unnamed: 63,MKT_CARRIER,Unnamed: 64,Departure_Hour
938948,938948,2021,3,8,1,2021-03-08,AA,19805,5105,OH,20397.0,N612NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,553.0,-8.0,0.0,0.0,-1.0,0600-0659,21.0,614.0,726.0,5.0,828,731.0,-57.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,98.0,72.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938949,938949,2021,3,9,2,2021-03-09,AA,19805,5105,OH,20397.0,N592NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,558.0,-3.0,0.0,0.0,-1.0,0600-0659,16.0,614.0,726.0,10.0,828,736.0,-52.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,98.0,72.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938950,938950,2021,3,10,3,2021-03-10,AA,19805,5105,OH,20397.0,N567NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,555.0,-6.0,0.0,0.0,-1.0,0600-0659,19.0,614.0,722.0,6.0,828,728.0,-60.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,93.0,68.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938951,938951,2021,3,11,4,2021-03-11,AA,19805,5105,OH,20397.0,N574NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,552.0,-9.0,0.0,0.0,-1.0,0600-0659,14.0,606.0,720.0,11.0,828,731.0,-57.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,99.0,74.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938952,938952,2021,3,12,5,2021-03-12,AA,19805,5105,OH,20397.0,N606NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,555.0,-6.0,0.0,0.0,-1.0,0600-0659,15.0,610.0,728.0,13.0,828,741.0,-47.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,106.0,78.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938953,938953,2021,3,13,6,2021-03-13,AA,19805,5105,OH,20397.0,N709PS,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,551.0,-10.0,0.0,0.0,-1.0,0600-0659,18.0,609.0,728.0,3.0,828,731.0,-57.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,100.0,79.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938954,938954,2021,3,14,7,2021-03-14,AA,19805,5105,OH,20397.0,N606NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,552.0,-9.0,0.0,0.0,-1.0,0600-0659,10.0,602.0,720.0,4.0,828,724.0,-64.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,92.0,78.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938955,938955,2021,3,15,1,2021-03-15,AA,19805,5105,OH,20397.0,N569NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,554.0,-7.0,0.0,0.0,-1.0,0600-0659,10.0,604.0,720.0,5.0,828,725.0,-63.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,91.0,76.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938956,938956,2021,3,16,2,2021-03-16,AA,19805,5105,OH,20397.0,N557NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,552.0,-9.0,0.0,0.0,-1.0,0600-0659,18.0,610.0,739.0,9.0,828,748.0,-40.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,116.0,89.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938957,938957,2021,3,17,3,2021-03-17,AA,19805,5105,OH,20397.0,N614NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,552.0,-9.0,0.0,0.0,-1.0,0600-0659,13.0,605.0,731.0,8.0,828,739.0,-49.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,107.0,86.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938958,938958,2021,3,18,4,2021-03-18,AA,19805,5105,OH,20397.0,N578NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,555.0,-6.0,0.0,0.0,-1.0,0600-0659,14.0,609.0,731.0,17.0,828,748.0,-40.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,113.0,82.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938959,938959,2021,3,19,5,2021-03-19,AA,19805,5105,OH,20397.0,N560NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,552.0,-9.0,0.0,0.0,-1.0,0600-0659,9.0,601.0,718.0,8.0,828,726.0,-62.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,94.0,77.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938960,938960,2021,3,20,6,2021-03-20,AA,19805,5105,OH,20397.0,N559NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,553.0,-8.0,0.0,0.0,-1.0,0600-0659,15.0,608.0,722.0,17.0,828,739.0,-49.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,106.0,74.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938961,938961,2021,3,21,7,2021-03-21,AA,19805,5105,OH,20397.0,N587NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,553.0,-8.0,0.0,0.0,-1.0,0600-0659,25.0,618.0,731.0,3.0,828,734.0,-54.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,101.0,73.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938962,938962,2021,3,22,1,2021-03-22,AA,19805,5105,OH,20397.0,N552NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,552.0,-9.0,0.0,0.0,-1.0,0600-0659,18.0,610.0,724.0,18.0,828,742.0,-46.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,110.0,74.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938963,938963,2021,3,23,2,2021-03-23,AA,19805,5105,OH,20397.0,N589NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,553.0,-8.0,0.0,0.0,-1.0,0600-0659,25.0,618.0,743.0,6.0,828,749.0,-39.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,116.0,85.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938964,938964,2021,3,24,3,2021-03-24,AA,19805,5105,OH,20397.0,N574NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,607.0,6.0,6.0,0.0,0.0,0600-0659,14.0,621.0,751.0,9.0,828,800.0,-28.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,113.0,90.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938965,938965,2021,3,25,4,2021-03-25,AA,19805,5105,OH,20397.0,N608NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,553.0,-8.0,0.0,0.0,-1.0,0600-0659,16.0,609.0,726.0,10.0,828,736.0,-52.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,103.0,77.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938966,938966,2021,3,26,5,2021-03-26,AA,19805,5105,OH,20397.0,N552NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,554.0,-7.0,0.0,0.0,-1.0,0600-0659,12.0,606.0,731.0,7.0,828,738.0,-50.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,104.0,85.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938967,938967,2021,3,27,6,2021-03-27,AA,19805,5105,OH,20397.0,N585NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,733.0,92.0,92.0,1.0,6.0,0600-0659,8.0,741.0,900.0,8.0,828,908.0,40.0,40.0,1.0,2.0,0800-0859,0.0,0,0.0,147.0,95.0,79.0,1.0,481.0,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938968,938968,2021,3,28,7,2021-03-28,AA,19805,5105,OH,20397.0,N583NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,554.0,-7.0,0.0,0.0,-1.0,0600-0659,17.0,611.0,742.0,13.0,828,755.0,-33.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,121.0,91.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938969,938969,2021,3,29,1,2021-03-29,AA,19805,5105,OH,20397.0,N563NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,753.0,112.0,112.0,1.0,7.0,0600-0659,16.0,809.0,925.0,8.0,828,933.0,65.0,65.0,1.0,4.0,0800-0859,0.0,0,0.0,147.0,100.0,76.0,1.0,481.0,2,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938970,938970,2021,3,30,2,2021-03-30,AA,19805,5105,OH,20397.0,N566NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,551.0,-10.0,0.0,0.0,-1.0,0600-0659,29.0,620.0,737.0,6.0,828,743.0,-45.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,112.0,77.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
938971,938971,2021,3,31,3,2021-03-31,AA,19805,5105,OH,20397.0,N595NN,5105,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,601,554.0,-7.0,0.0,0.0,-1.0,0600-0659,12.0,606.0,721.0,5.0,828,726.0,-62.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,147.0,92.0,75.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
943290,943290,2021,3,1,1,2021-03-01,AA,19805,5325,OH,20397.0,N566NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1719,1712.0,-7.0,0.0,0.0,-1.0,1700-1759,10.0,1722.0,1902.0,3.0,1931,1905.0,-26.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,132.0,113.0,100.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943291,943291,2021,3,4,4,2021-03-04,AA,19805,5325,OH,20397.0,N576NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1714.0,-6.0,0.0,0.0,-1.0,1700-1759,12.0,1726.0,1844.0,7.0,1935,1851.0,-44.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,97.0,78.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943292,943292,2021,3,5,5,2021-03-05,AA,19805,5325,OH,20397.0,N611NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1722.0,2.0,2.0,0.0,0.0,1700-1759,12.0,1734.0,1901.0,11.0,1935,1912.0,-23.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,110.0,87.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943293,943293,2021,3,6,6,2021-03-06,AA,19805,5325,OH,20397.0,N567NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1711.0,-9.0,0.0,0.0,-1.0,1700-1759,8.0,1719.0,1839.0,7.0,1935,1846.0,-49.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,95.0,80.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943294,943294,2021,3,7,7,2021-03-07,AA,19805,5325,OH,20397.0,N560NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1724.0,4.0,4.0,0.0,0.0,1700-1759,10.0,1734.0,1847.0,8.0,1935,1855.0,-40.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,91.0,73.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943295,943295,2021,3,8,1,2021-03-08,AA,19805,5325,OH,20397.0,N563NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1716.0,-4.0,0.0,0.0,-1.0,1700-1759,11.0,1727.0,1836.0,4.0,1935,1840.0,-55.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,84.0,69.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943296,943296,2021,3,9,2,2021-03-09,AA,19805,5325,OH,20397.0,N576NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1721.0,1.0,1.0,0.0,0.0,1700-1759,16.0,1737.0,1851.0,18.0,1935,1909.0,-26.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,108.0,74.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943297,943297,2021,3,10,3,2021-03-10,AA,19805,5325,OH,20397.0,N612NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1720.0,0.0,0.0,0.0,0.0,1700-1759,13.0,1733.0,1849.0,13.0,1935,1902.0,-33.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,102.0,76.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943298,943298,2021,3,11,4,2021-03-11,AA,19805,5325,OH,20397.0,N611NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1720.0,0.0,0.0,0.0,0.0,1700-1759,13.0,1733.0,1844.0,14.0,1935,1858.0,-37.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,98.0,71.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943299,943299,2021,3,12,5,2021-03-12,AA,19805,5325,OH,20397.0,N577NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1730.0,10.0,10.0,0.0,0.0,1700-1759,14.0,1744.0,1903.0,3.0,1935,1906.0,-29.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,96.0,79.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943300,943300,2021,3,13,6,2021-03-13,AA,19805,5325,OH,20397.0,N509AE,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1711.0,-9.0,0.0,0.0,-1.0,1700-1759,21.0,1732.0,1852.0,7.0,1935,1859.0,-36.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,108.0,80.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943301,943301,2021,3,14,7,2021-03-14,AA,19805,5325,OH,20397.0,N541EA,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1716.0,-4.0,0.0,0.0,-1.0,1700-1759,12.0,1728.0,1855.0,9.0,1935,1904.0,-31.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,108.0,87.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943302,943302,2021,3,15,1,2021-03-15,AA,19805,5325,OH,20397.0,N569NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1714.0,-6.0,0.0,0.0,-1.0,1700-1759,14.0,1728.0,1848.0,19.0,1935,1907.0,-28.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,113.0,80.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943303,943303,2021,3,16,2,2021-03-16,AA,19805,5325,OH,20397.0,N567NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1711.0,-9.0,0.0,0.0,-1.0,1700-1759,12.0,1723.0,1855.0,8.0,1935,1903.0,-32.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,112.0,92.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943304,943304,2021,3,17,3,2021-03-17,AA,19805,5325,OH,20397.0,N569NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1746.0,26.0,26.0,1.0,1.0,1700-1759,10.0,1756.0,1923.0,4.0,1935,1927.0,-8.0,0.0,0.0,-1.0,1900-1959,0.0,0,0.0,135.0,101.0,87.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943305,943305,2021,3,18,4,2021-03-18,AA,19805,5325,OH,20397.0,N561NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1759.0,39.0,39.0,1.0,2.0,1700-1759,12.0,1811.0,1939.0,48.0,1935,2027.0,52.0,52.0,1.0,3.0,1900-1959,0.0,0,0.0,135.0,148.0,88.0,1.0,481.0,2,1.0,33.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943306,943306,2021,3,19,5,2021-03-19,AA,19805,5325,OH,20397.0,N608NN,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1712.0,-8.0,0.0,0.0,-1.0,1700-1759,26.0,1738.0,1857.0,7.0,1935,1904.0,-31.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,112.0,79.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943307,943307,2021,3,20,6,2021-03-20,AA,19805,5325,OH,20397.0,N524AE,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1709.0,-11.0,0.0,0.0,-1.0,1700-1759,14.0,1723.0,1838.0,16.0,1935,1854.0,-41.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,105.0,75.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
943308,943308,2021,3,21,7,2021-03-21,AA,19805,5325,OH,20397.0,N539EA,5325,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1720,1730.0,10.0,10.0,0.0,0.0,1700-1759,11.0,1741.0,1903.0,5.0,1935,1908.0,-27.0,0.0,0.0,-2.0,1900-1959,0.0,0,0.0,135.0,98.0,82.0,1.0,481.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,17
