Unnamed: 0,Unnamed: 0.1,YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,Unnamed: 61,Unnamed: 60,BRANDED_CODE_SHARE,SCH_OP_CARRIER_FL_NUM,ORIGIN_STATE_FIPS,DEST_STATE_FIPS,DUP,Unnamed: 63,MKT_CARRIER,Unnamed: 64,Departure_Hour
109931,109931,2021,1,31,7,2021-01-31,DL,19790,4244,OO,20304.0,N944SW,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1254,1248.0,-6.0,0.0,0.0,-1.0,1200-1259,15.0,1303.0,1348.0,8.0,1408,1356.0,-12.0,0.0,0.0,-1.0,1400-1459,0.0,0,0.0,74.0,68.0,45.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
109944,109944,2021,1,31,7,2021-01-31,DL,19790,4255,OO,20304.0,N921EV,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,600.0,0.0,0.0,0.0,0.0,0600-0659,23.0,623.0,715.0,8.0,720,723.0,3.0,3.0,0.0,0.0,0700-0759,0.0,0,0.0,80.0,83.0,52.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
110038,110038,2021,1,24,7,2021-01-24,DL,19790,4244,OO,20304.0,N459SW,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1254,1254.0,0.0,0.0,0.0,0.0,1200-1259,11.0,1305.0,1355.0,8.0,1408,1403.0,-5.0,0.0,0.0,-1.0,1400-1459,0.0,0,0.0,74.0,69.0,50.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
110052,110052,2021,1,24,7,2021-01-24,DL,19790,4255,OO,20304.0,N886AS,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,556.0,-4.0,0.0,0.0,-1.0,0600-0659,14.0,610.0,654.0,7.0,720,701.0,-19.0,0.0,0.0,-2.0,0700-0759,0.0,0,0.0,80.0,65.0,44.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
110168,110168,2021,1,26,2,2021-01-26,DL,19790,4244,OO,20304.0,N921EV,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1254,1248.0,-6.0,0.0,0.0,-1.0,1200-1259,11.0,1259.0,1349.0,5.0,1408,1354.0,-14.0,0.0,0.0,-1.0,1400-1459,0.0,0,0.0,74.0,66.0,50.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
110180,110180,2021,1,26,2,2021-01-26,DL,19790,4255,OO,20304.0,N921EV,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,555.0,-5.0,0.0,0.0,-1.0,0600-0659,5.0,600.0,651.0,16.0,720,707.0,-13.0,0.0,0.0,-1.0,0700-0759,0.0,0,0.0,80.0,72.0,51.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
110411,110411,2021,1,27,3,2021-01-27,DL,19790,4244,OO,20304.0,N936EV,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1254,1251.0,-3.0,0.0,0.0,-1.0,1200-1259,24.0,1315.0,1402.0,10.0,1408,1412.0,4.0,4.0,0.0,0.0,1400-1459,0.0,0,0.0,74.0,81.0,47.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
110423,110423,2021,1,27,3,2021-01-27,DL,19790,4255,OO,20304.0,N461SW,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,600.0,0.0,0.0,0.0,0.0,0600-0659,5.0,605.0,649.0,12.0,720,701.0,-19.0,0.0,0.0,-2.0,0700-0759,0.0,0,0.0,80.0,61.0,44.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
111723,111723,2021,1,25,1,2021-01-25,DL,19790,4244,OO,20304.0,N461SW,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1254,1254.0,0.0,0.0,0.0,0.0,1200-1259,4.0,1258.0,1342.0,8.0,1408,1350.0,-18.0,0.0,0.0,-2.0,1400-1459,0.0,0,0.0,74.0,56.0,44.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
111916,111916,2021,1,12,2,2021-01-12,DL,19790,4244,OO,20304.0,N936EV,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1254,1248.0,-6.0,0.0,0.0,-1.0,1200-1259,5.0,1253.0,1340.0,8.0,1408,1348.0,-20.0,0.0,0.0,-2.0,1400-1459,0.0,0,0.0,74.0,60.0,47.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
112049,112049,2021,1,2,6,2021-01-02,DL,19790,4255,OO,20304.0,N459SW,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,610,944.0,214.0,214.0,1.0,12.0,0600-0659,8.0,952.0,1037.0,11.0,727,1048.0,201.0,201.0,1.0,12.0,0700-0759,0.0,0,0.0,77.0,64.0,45.0,1.0,257.0,2,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
